,master_id,recency,frequency,monetary,recency_score,frequency_score,monetary_score,RFM_SCORE,segment,interested_in_categories_12
944,81b9e456-e2ed-11e9-ad00-000d3a38a36f,117,3.0,442.99,3,2,2,32,about_to_sleep,[ERKEK]
945,8267786e-d6bd-11e9-93bc-000d3a38a36f,277,8.0,1096.6399999999999,1,5,5,15,cant_loose,"[AKTIFCOCUK, ERKEK]"
946,82722ed2-be3c-11ea-aa61-000d3a38a36f,132,2.0,225.86,3,1,1,31,about_to_sleep,"[ERKEK, KADIN]"
947,82a46650-1198-11ea-846f-000d3a38a36f,93,3.0,374.97,3,2,2,32,about_to_sleep,[ERKEK]
948,83046b78-f342-11e9-9346-000d3a38a36f,4,2.0,382.96000000000004,5,1,2,51,new_customers,[AKTIFCOCUK]
949,830c763a-7806-11ea-9b70-000d3a38a36f,207,7.0,1300.42,2,5,5,25,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK, AKTIFSPOR]"
950,833d9ae4-a769-11e9-a2fc-000d3a38a36f,203,9.0,1966.92,2,5,5,25,cant_loose,"[ERKEK, AKTIFSPOR]"
951,834b3dac-d517-11ea-8606-000d3a38a36f,129,2.0,180.48,3,1,1,31,about_to_sleep,"[COCUK, KADIN]"
952,83625d54-120b-11ea-916f-000d3a38a36f,138,3.0,769.96,3,2,4,32,about_to_sleep,[ERKEK]
953,8370f4c6-9e0d-11e9-9897-000d3a38a36f,133,3.0,853.96,3,2,4,32,about_to_sleep,[ERKEK]
954,8388e810-1c33-11eb-8d74-000d3a38a36f,90,2.0,261.89,3,1,1,31,about_to_sleep,[AKTIFCOCUK]
955,83d607a6-e0fe-11e9-957d-000d3a38a36f,107,3.0,550.86,3,2,3,32,about_to_sleep,[ERKEK]
956,83da62b2-a47f-11e9-a2fc-000d3a38a36f,353,10.0,1135.83,1,5,5,15,cant_loose,"[COCUK, KADIN]"
957,8420d0ce-5bec-11ea-ac86-000d3a38a36f,199,8.0,1152.05,2,5,5,25,cant_loose,"[COCUK, AKTIFSPOR]"
958,844c2612-193d-11ea-b6a2-000d3a38a36f,162,24.0,3643.2599999999998,2,5,5,25,cant_loose,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
959,8459be4a-1d29-11ea-a490-000d3a38a36f,208,10.0,2437.2400000000002,2,5,5,25,cant_loose,"[ERKEK, AKTIFSPOR]"
960,845aea48-8be9-11ea-8ec0-000d3a38a36f,140,3.0,405.7,3,2,2,32,about_to_sleep,[ERKEK]
961,8470294c-752a-11ea-b23f-000d3a38a36f,117,3.0,179.98,3,2,1,32,about_to_sleep,[ERKEK]
962,847bbbc2-2ba1-11ea-853d-000d3a38a36f,240,8.0,1468.5800000000002,1,5,5,15,cant_loose,"[ERKEK, COCUK]"
963,848ec38c-98ae-11ea-b97a-000d3a38a36f,183,11.0,1674.89,2,5,5,25,cant_loose,"[ERKEK, COCUK]"
964,84edb7e8-35c5-11eb-9a15-000d3a38a36f,5,2.0,139.98,5,1,1,51,new_customers,[COCUK]
965,85068bf0-2c17-11ea-91ab-000d3a38a36f,114,2.0,341.93,3,1,2,31,about_to_sleep,[AKTIFCOCUK]
966,850dc6be-29c8-11ea-87cc-000d3a38a36f,137,3.0,402.94,3,2,2,32,about_to_sleep,"[ERKEK, KADIN]"
967,851de3b4-8f0c-11eb-8cb8-000d3a38a36f,9,2.0,1725.38,5,1,5,51,new_customers,"[ERKEK, COCUK, KADIN]"
968,8552e876-a385-11e9-a2fc-000d3a38a36f,106,3.0,397.06000000000006,3,2,2,32,about_to_sleep,[ERKEK]
969,855e7464-acf1-11e9-a2fc-000d3a38a36f,218,7.0,919.4300000000001,2,5,4,25,cant_loose,[AKTIFCOCUK]
970,8585aeca-a6c6-11e9-a2fc-000d3a38a36f,269,8.0,872.83,1,5,4,15,cant_loose,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
971,8586047e-abb2-11e9-a2fc-000d3a38a36f,243,22.0,2810.2599999999998,1,5,5,15,cant_loose,[ERKEK]
972,85a5f8b0-2ba5-11ea-853d-000d3a38a36f,261,7.0,451.40999999999997,1,5,2,15,cant_loose,"[COCUK, AKTIFSPOR]"
973,85cb3e36-a8dd-11e9-a2fc-000d3a38a36f,266,7.0,797.51,1,5,4,15,cant_loose,[ERKEK]
974,85faf63a-9f8c-11e9-a2fc-000d3a38a36f,149,16.0,2725.06,2,5,5,25,cant_loose,"[COCUK, KADIN]"
975,8601417c-b033-11e9-9757-000d3a38a36f,236,9.0,2189.8,1,5,5,15,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]"
976,860f377e-5b31-11ea-a2b1-000d3a38a36f,135,3.0,392.72,3,2,2,32,about_to_sleep,"[AKTIFCOCUK, KADIN]"
977,861f6d5c-7264-11ea-adca-000d3a38a36f,229,9.0,1110.22,2,5,5,25,cant_loose,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
978,86bc0a1a-afb2-11e9-9757-000d3a38a36f,336,14.0,1654.79,1,5,5,15,cant_loose,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
979,87498558-9d9b-11e9-9897-000d3a38a36f,311,11.0,1176.8,1,5,5,15,cant_loose,[ERKEK]
980,8754c04e-aaa7-11e9-a2fc-000d3a38a36f,135,2.0,180.95999999999998,3,1,1,31,about_to_sleep,"[AKTIFCOCUK, COCUK]"
981,8760dbfc-4563-11ea-acaf-000d3a38a36f,4,2.0,297.46999999999997,5,1,1,51,new_customers,[ERKEK]
982,879a75e8-2942-11ea-b87a-000d3a38a36f,21,2.0,214.97000000000003,5,1,1,51,new_customers,[ERKEK]
983,87dbaee0-a78e-11e9-a2fc-000d3a38a36f,216,7.0,452.92,2,5,2,25,cant_loose,[AKTIFCOCUK]
984,87f973e8-ff0f-11e9-a5e8-000d3a38a36f,119,2.0,329.98,3,1,2,31,about_to_sleep,[AKTIFCOCUK]
985,880a4c80-9786-11ea-a9c8-000d3a38a36f,210,8.0,1544.9,2,5,5,25,cant_loose,"[ERKEK, AKTIFSPOR]"
986,8853a1c4-9fa1-11e9-a2fc-000d3a38a36f,282,13.0,427.25,1,5,2,15,cant_loose,"[ERKEK, KADIN]"
987,8883b604-a1f7-11e9-a2fc-000d3a38a36f,138,3.0,227.95999999999998,3,2,1,32,about_to_sleep,[ERKEK]
988,8889bc66-a562-11e9-a2fc-000d3a38a36f,12,2.0,311.48,5,1,2,51,new_customers,[ERKEK]
989,88b0613a-33ec-11eb-9a15-000d3a38a36f,89,2.0,659.29,3,1,3,31,about_to_sleep,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
990,88b6072a-d650-11e9-93bc-000d3a38a36f,145,3.0,311.9,3,2,2,32,about_to_sleep,[COCUK]
991,88cff9e4-a763-11e9-a2fc-000d3a38a36f,98,3.0,275.92,3,2,1,32,about_to_sleep,[ERKEK]
992,88f0600a-2849-11ea-b87a-000d3a38a36f,204,7.0,915.53,2,5,4,25,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]"
993,8914c0b8-5b42-11ea-b332-000d3a38a36f,28,2.0,224.11,5,1,1,51,new_customers,[COCUK]
994,895af56a-5b92-11ea-9caa-000d3a38a36f,240,8.0,274.42,1,5,1,15,cant_loose,[COCUK]
995,89784bc0-a570-11e9-a2fc-000d3a38a36f,254,10.0,1652.53,1,5,5,15,cant_loose,[COCUK]
996,899c2e5e-1320-11eb-8ffc-000d3a38a36f,133,3.0,405.45,3,2,2,32,about_to_sleep,"[ERKEK, KADIN]"
997,89a14180-b04a-11e9-9757-000d3a38a36f,266,10.0,643.35,1,5,3,15,cant_loose,[AKTIFCOCUK]
998,89bf03ec-2b00-11ea-9d27-000d3a38a36f,106,3.0,828.75,3,2,4,32,about_to_sleep,[ERKEK]
999,89cc504e-9cf0-11ea-a27a-000d3a38a36f,17,2.0,579.9100000000001,5,1,3,51,new_customers,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]"
1000,89e169ba-a4f9-11e9-a2fc-000d3a38a36f,200,9.0,1013.37,2,5,4,25,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]"
1001,8a88bcbc-addf-11e9-a2fc-000d3a38a36f,239,21.0,1389.85,1,5,5,15,cant_loose,"[AKTIFCOCUK, COCUK, KADIN]"
1002,8b0d0c36-d6f4-11e9-93bc-000d3a38a36f,191,8.0,1878.23,2,5,5,25,cant_loose,"[ERKEK, COCUK, KADIN]"
1003,8b27418a-b040-11e9-9757-000d3a38a36f,206,8.0,1401.8200000000002,2,5,5,25,cant_loose,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
1004,8b30ff7e-b1ec-11e9-89fa-000d3a38a36f,110,2.0,359.98,3,1,2,31,about_to_sleep,[ERKEK]
1005,8b5ca244-7ef8-11ea-80af-000d3a38a36f,239,7.0,1131.8400000000001,1,5,5,15,cant_loose,"[ERKEK, AKTIFSPOR]"
1006,8b6ef8c2-6260-11ea-9861-000d3a38a36f,260,9.0,1457.27,1,5,5,15,cant_loose,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
1007,8b80edc6-9748-11ea-a9c8-000d3a38a36f,5,2.0,509.86,5,1,3,51,new_customers,"[COCUK, KADIN]"
1008,8bbe62b0-9da1-11e9-9897-000d3a38a36f,299,7.0,1066.17,1,5,5,15,cant_loose,"[COCUK, KADIN, AKTIFSPOR]"
1009,8c03fea2-43a3-11eb-806e-000d3a38a36f,114,2.0,207.94,3,1,1,31,about_to_sleep,"[AKTIFCOCUK, AKTIFSPOR]"
1010,8c10dada-99cd-11ea-a274-000d3a38a36f,13,2.0,129.97,5,1,1,51,new_customers,"[ERKEK, KADIN]"
1011,8c1a36d6-29fa-11ea-87cc-000d3a38a36f,106,2.0,135.97,3,1,1,31,about_to_sleep,"[AKTIFCOCUK, COCUK]"
1012,8c324e38-9ef9-11e9-9897-000d3a38a36f,202,13.0,2127.62,2,5,5,25,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
1013,8c3546be-aa4e-11e9-a2fc-000d3a38a36f,95,2.0,296.96,3,1,1,31,about_to_sleep,"[ERKEK, AKTIFSPOR]"
1014,8c3cec06-a6f8-11e9-a2fc-000d3a38a36f,301,10.0,1474.92,1,5,5,15,cant_loose,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
1015,8c4f2812-1edf-11ea-81ff-000d3a38a36f,137,2.0,369.97,3,1,2,31,about_to_sleep,[ERKEK]
1016,8c891286-af66-11e9-a2fc-000d3a38a36f,218,7.0,1146.19,2,5,5,25,cant_loose,[ERKEK]
1017,8cf14426-8546-11ea-80af-000d3a38a36f,111,2.0,208.87,3,1,1,31,about_to_sleep,[ERKEK]
1018,8d280312-4b35-11ea-a626-000d3a38a36f,87,3.0,277.45,3,2,1,32,about_to_sleep,"[AKTIFCOCUK, KADIN]"
1019,8d45b7fa-b0a7-11e9-9757-000d3a38a36f,96,2.0,120.17000000000002,3,1,1,31,about_to_sleep,[ERKEK]
1020,8d53eac4-fefd-11e9-a5e8-000d3a38a36f,113,2.0,336.77,3,1,2,31,about_to_sleep,[ERKEK]
1021,8d601e88-1e48-11ea-8bf2-000d3a38a36f,134,3.0,599.97,3,2,3,32,about_to_sleep,[ERKEK]
1022,8d83f104-d60a-11e9-93bc-000d3a38a36f,91,3.0,461.92,3,2,3,32,about_to_sleep,[ERKEK]
1023,8db159e6-1327-11ea-a001-000d3a38a36f,108,2.0,139.96,3,1,1,31,about_to_sleep,"[COCUK, AKTIFSPOR]"
1024,8dd5eaf2-f5af-11ea-a533-000d3a38a36f,92,3.0,163.27,3,2,1,32,about_to_sleep,"[COCUK, KADIN]"
1025,8e139dee-673d-11ea-9d38-000d3a38a36f,275,18.0,2682.0299999999997,1,5,5,15,cant_loose,[COCUK]
1026,8e170550-55db-11eb-9e65-000d3a38a36f,113,2.0,226.87,3,1,1,31,about_to_sleep,[ERKEK]
1027,8e259008-6251-11ea-9d1a-000d3a38a36f,136,3.0,259.39,3,2,1,32,about_to_sleep,"[AKTIFCOCUK, COCUK]"
1028,8e4d84f8-47c8-11ea-b6c0-000d3a38a36f,89,3.0,574.8499999999999,3,2,3,32,about_to_sleep,"[AKTIFCOCUK, ERKEK]"
1029,8e50cca6-1aed-11ea-98d5-000d3a38a36f,30,2.0,131.88,5,1,1,51,new_customers,[AKTIFCOCUK]
1030,8e5ca6f2-a423-11e9-a2fc-000d3a38a36f,28,2.0,181.88,5,1,1,51,new_customers,[AKTIFCOCUK]
1031,8e8ea862-1860-11ea-9213-000d3a38a36f,287,7.0,1377.24,1,5,5,15,cant_loose,"[ERKEK, AKTIFSPOR]"
1032,8e946800-d883-11e9-93bc-000d3a38a36f,314,7.0,1286.63,1,5,5,15,cant_loose,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
1033,8ea69082-1e44-11ea-8bf2-000d3a38a36f,136,3.0,411.33000000000004,3,2,2,32,about_to_sleep,[AKTIFCOCUK]
1034,8eaa232c-5ec8-11ea-be5b-000d3a38a36f,8,2.0,248.36,5,1,1,51,new_customers,[COCUK]
1035,8eac2fda-a8e0-11e9-a2fc-000d3a38a36f,233,10.0,1107.37,2,5,5,25,cant_loose,"[ERKEK, AKTIFSPOR]"
1036,8ed1e16e-a50a-11e9-a2fc-000d3a38a36f,136,2.0,244.96999999999997,3,1,1,31,about_to_sleep,"[ERKEK, AKTIFSPOR]"
1037,8ee32436-5bdc-11ea-8dde-000d3a38a36f,129,2.0,495.98,3,1,3,31,about_to_sleep,[ERKEK]
1038,8ee5ed26-194f-11ea-b6a2-000d3a38a36f,155,11.0,673.35,2,5,4,25,cant_loose,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]"
1039,8ef66144-a585-11e9-a2fc-000d3a38a36f,252,7.0,526.8,1,5,3,15,cant_loose,"[ERKEK, KADIN]"
1040,8f25fc60-9f5e-11e9-a2fc-000d3a38a36f,117,3.0,350.97,3,2,2,32,about_to_sleep,"[AKTIFCOCUK, COCUK]"
1041,8f2931c8-ab10-11ea-b736-000d3a38a36f,7,2.0,348.46999999999997,5,1,2,51,new_customers,"[ERKEK, AKTIFSPOR]"
1042,8f413578-567b-11ea-b9b9-000d3a38a36f,125,2.0,107.47999999999999,3,1,1,31,about_to_sleep,[COCUK]
1043,8f466e4a-a739-11e9-a2fc-000d3a38a36f,315,17.0,2047.31,1,5,5,15,cant_loose,"[ERKEK, AKTIFSPOR]"
1044,8f4827ce-f1c2-11ea-bde9-000d3a38a36f,14,2.0,183.97,5,1,1,51,new_customers,[ERKEK]
1045,8f775632-b05b-11ea-b736-000d3a38a36f,106,2.0,589.93,3,1,3,31,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]"
1046,8f8a7c6e-b3ce-11ea-8745-000d3a38a36f,93,2.0,402.22,3,1,2,31,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]"
1047,8fce8e24-a31f-11e9-a2fc-000d3a38a36f,240,7.0,648.29,1,5,3,15,cant_loose,"[AKTIFCOCUK, AKTIFSPOR]"
1048,9096f738-9d75-11e9-9897-000d3a38a36f,184,10.0,886.7,2,5,4,25,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]"
1049,90e0b158-2b54-11ea-9d27-000d3a38a36f,229,8.0,2254.4399999999996,2,5,5,25,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK, AKTIFSPOR]"
1050,910432aa-8e35-11eb-abb9-000d3a38a36f,27,2.0,317.35,5,1,2,51,new_customers,"[ERKEK, AKTIFSPOR]"
1051,91212c22-ad43-11e9-a2fc-000d3a38a36f,112,2.0,129.98,3,1,1,31,about_to_sleep,[COCUK]
1052,918a082e-a5b3-11e9-a2fc-000d3a38a36f,315,19.0,2107.62,1,5,5,15,cant_loose,"[ERKEK, COCUK, KADIN]"
1053,91b165ee-a717-11e9-a2fc-000d3a38a36f,235,8.0,958.92,1,5,4,15,cant_loose,"[AKTIFCOCUK, COCUK, KADIN]"
1054,91eaf398-a5c0-11e9-a2fc-000d3a38a36f,235,14.0,1957.06,1,5,5,15,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
1055,92048f9a-3fae-11eb-806e-000d3a38a36f,86,3.0,496.58000000000004,3,2,3,32,about_to_sleep,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
1056,922d71f4-a7d3-11e9-a2fc-000d3a38a36f,189,8.0,860.65,2,5,4,25,cant_loose,"[ERKEK, KADIN]"
1057,9296abbc-712f-11ea-adca-000d3a38a36f,148,22.0,2734.53,2,5,5,25,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
1058,92a334ee-58f2-11eb-9e65-000d3a38a36f,111,2.0,214.86,3,1,1,31,about_to_sleep,"[ERKEK, KADIN]"
1059,92e8ebc6-f30c-11e9-9346-000d3a38a36f,135,2.0,322.96,3,1,2,31,about_to_sleep,"[ERKEK, AKTIFSPOR]"
1060,92eda450-f973-11e9-b138-000d3a38a36f,108,2.0,352.98,3,1,2,31,about_to_sleep,[ERKEK]
1061,9335e6e2-7281-11eb-aa44-000d3a38a36f,96,2.0,245.85000000000002,3,1,1,31,about_to_sleep,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
1062,93389974-5b2a-11ea-8b00-000d3a38a36f,144,3.0,179.97,3,2,1,32,about_to_sleep,[COCUK]
1063,93aa8206-1361-11eb-8ffc-000d3a38a36f,92,2.0,348.71,3,1,2,31,about_to_sleep,"[AKTIFCOCUK, COCUK]"
1064,93b053f6-0e08-11eb-8ffc-000d3a38a36f,96,2.0,200.46,3,1,1,31,about_to_sleep,[COCUK]
1065,93d075da-ae16-11e9-a2fc-000d3a38a36f,160,7.0,1164.88,2,5,5,25,cant_loose,[ERKEK]
1066,93d58d30-fb15-11e9-b138-000d3a38a36f,199,7.0,1859.71,2,5,5,25,cant_loose,"[AKTIFCOCUK, AKTIFSPOR]"
1067,93dcc1ba-9dee-11e9-9897-000d3a38a36f,323,9.0,851.32,1,5,4,15,cant_loose,[ERKEK]
1068,93fa6ecc-11ed-11ea-916f-000d3a38a36f,254,9.0,1553.55,1,5,5,15,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]"
1069,9400176c-b01a-11e9-9757-000d3a38a36f,187,11.0,886.82,2,5,4,25,cant_loose,"[ERKEK, COCUK, KADIN]"
1070,94043018-b06a-11e9-9757-000d3a38a36f,246,8.0,1349.91,1,5,5,15,cant_loose,"[ERKEK, KADIN]"
1071,94204bce-397f-11ea-85d6-000d3a38a36f,96,2.0,177.47,3,1,1,31,about_to_sleep,"[AKTIFCOCUK, KADIN]"
1072,94282fac-622d-11ea-9d1a-000d3a38a36f,136,2.0,153.97,3,1,1,31,about_to_sleep,"[AKTIFCOCUK, COCUK]"
1073,946932be-a3cd-11e9-a2fc-000d3a38a36f,138,2.0,254.96999999999997,3,1,1,31,about_to_sleep,[COCUK]
1074,9480650e-a23a-11e9-a2fc-000d3a38a36f,3,2.0,186.47,5,1,1,51,new_customers,[AKTIFCOCUK]
1075,949e6442-62f5-11ea-a6dc-000d3a38a36f,205,8.0,666.11,2,5,4,25,cant_loose,[ERKEK]
1076,94b5a298-5b42-11ea-88c2-000d3a38a36f,102,3.0,493.44,3,2,3,32,about_to_sleep,"[AKTIFCOCUK, AKTIFSPOR]"
1077,94be57ce-ade8-11e9-a2fc-000d3a38a36f,103,2.0,342.85,3,1,2,31,about_to_sleep,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
1078,94e625d4-4365-11ea-8b43-000d3a38a36f,86,2.0,154.98,3,1,1,31,about_to_sleep,[ERKEK]
1079,94fa1dd4-a750-11e9-a2fc-000d3a38a36f,226,11.0,823.3100000000001,2,5,4,25,cant_loose,"[AKTIFCOCUK, COCUK]"
1080,950acdea-5c27-11eb-8dbd-000d3a38a36f,120,3.0,275.19,3,2,1,32,about_to_sleep,"[ERKEK, AKTIFSPOR]"
1081,952ce3aa-23e1-11ea-8523-000d3a38a36f,185,12.0,1443.34,2,5,5,25,cant_loose,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]"
1082,953f9a54-6ac6-11eb-b5d7-000d3a38a36f,23,2.0,279.96,5,1,1,51,new_customers,[ERKEK]
1083,95546a28-ab5b-11e9-a2fc-000d3a38a36f,114,3.0,209.97,3,2,1,32,about_to_sleep,[COCUK]
1084,955b2dc2-97eb-11ea-9d91-000d3a38a36f,132,3.0,1029.8000000000002,3,2,5,32,about_to_sleep,"[COCUK, KADIN]"
1085,956155ee-514b-11ea-99ba-000d3a38a36f,346,9.0,1742.56,1,5,5,15,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]"
1086,957a3b9a-5bbe-11ea-a6c8-000d3a38a36f,106,3.0,423.85,3,2,2,32,about_to_sleep,"[COCUK, KADIN]"
1087,95a0fd42-fee5-11e9-a5e8-000d3a38a36f,144,3.0,316.86,3,2,2,32,about_to_sleep,"[ERKEK, AKTIFSPOR]"
1088,95b66ac2-b016-11eb-bbf8-000d3a38a36f,6,2.0,659.4300000000001,5,1,3,51,new_customers,"[ERKEK, COCUK, AKTIFSPOR]"
1089,95cc7530-5bc4-11ea-81ca-000d3a38a36f,126,2.0,350.73,3,1,2,31,about_to_sleep,[ERKEK]
1090,95eb4e60-a8f5-11e9-a2fc-000d3a38a36f,145,2.0,199.98000000000002,3,1,1,31,about_to_sleep,[ERKEK]
1091,961295e2-aad0-11e9-a2fc-000d3a38a36f,188,8.0,970.98,2,5,4,25,cant_loose,[ERKEK]
1092,9613613c-c9d0-11ea-a31e-000d3a38a36f,3,2.0,490.97,5,1,3,51,new_customers,[ERKEK]
1093,9613a882-a513-11e9-a2fc-000d3a38a36f,315,8.0,935.89,1,5,4,15,cant_loose,[ERKEK]
1094,964d8944-ab3a-11e9-a2fc-000d3a38a36f,276,11.0,1520.33,1,5,5,15,cant_loose,"[ERKEK, KADIN]"
1095,96506a7a-0b41-11eb-8ffc-000d3a38a36f,6,2.0,608.28,5,1,3,51,new_customers,"[ERKEK, KADIN]"
1096,96836ce6-bbb8-11ea-a0c9-000d3a38a36f,14,2.0,193.98000000000002,5,1,1,51,new_customers,"[COCUK, AKTIFSPOR]"
1097,96b4aed0-2b5a-11ea-9d27-000d3a38a36f,26,2.0,224.7,5,1,1,51,new_customers,"[ERKEK, AKTIFSPOR]"
1098,96e0f530-2cc6-11eb-b280-000d3a38a36f,87,3.0,789.9,3,2,4,32,about_to_sleep,"[ERKEK, AKTIFSPOR]"
1099,97016490-a26c-11e9-a2fc-000d3a38a36f,106,2.0,184.97,3,1,1,31,about_to_sleep,[AKTIFCOCUK]
1100,978bfbe4-d667-11e9-93bc-000d3a38a36f,102,3.0,279.97,3,2,1,32,about_to_sleep,"[ERKEK, AKTIFSPOR]"
1101,979105c8-ae88-11e9-a2fc-000d3a38a36f,234,9.0,1820.83,1,5,5,15,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
1102,97d05b1e-b05f-11e9-9757-000d3a38a36f,103,2.0,309.98,3,1,2,31,about_to_sleep,[AKTIFCOCUK]
1103,97e2bce6-183d-11ea-9213-000d3a38a36f,235,9.0,780.31,1,5,4,15,cant_loose,"[AKTIFCOCUK, KADIN]"
1104,98170d7a-a0e2-11e9-a2fc-000d3a38a36f,172,7.0,707.78,2,5,4,25,cant_loose,"[ERKEK, KADIN]"
1105,9819622c-5ba0-11ea-9582-000d3a38a36f,31,2.0,243.98000000000002,5,1,1,51,new_customers,[ERKEK]
1106,985f83ea-a24d-11e9-a2fc-000d3a38a36f,148,12.0,1169.88,2,5,5,25,cant_loose,"[ERKEK, KADIN]"
1107,98928afc-2465-11ea-a30f-000d3a38a36f,93,2.0,222.01999999999998,3,1,1,31,about_to_sleep,"[ERKEK, COCUK]"
1108,98c8d1d6-1081-11ea-8ce6-000d3a38a36f,232,7.0,849.86,2,5,4,25,cant_loose,[AKTIFCOCUK]
1109,98ec989a-7d96-11eb-bd59-000d3a38a36f,13,2.0,653.0600000000001,5,1,3,51,new_customers,"[AKTIFCOCUK, COCUK]"
1110,991dda02-5bed-11ea-a815-000d3a38a36f,204,9.0,1976.88,2,5,5,25,cant_loose,"[ERKEK, COCUK, AKTIFSPOR]"
1111,993212f0-4126-11eb-806e-000d3a38a36f,109,3.0,190.47,3,2,1,32,about_to_sleep,"[AKTIFCOCUK, COCUK]"
1112,9939a9e6-1f7d-11ea-87bf-000d3a38a36f,260,14.0,1497.63,1,5,5,15,cant_loose,"[AKTIFCOCUK, ERKEK, KADIN]"
1113,9957d1de-0121-11ea-a5e8-000d3a38a36f,177,8.0,1919.61,2,5,5,25,cant_loose,"[AKTIFCOCUK, AKTIFSPOR]"
1114,995fbd16-bdf7-11ea-aa61-000d3a38a36f,333,7.0,633.97,1,5,3,15,cant_loose,"[COCUK, AKTIFSPOR]"
1115,9967ed30-9505-11ea-85df-000d3a38a36f,32,2.0,141.98,5,1,1,51,new_customers,[AKTIFCOCUK]
1116,99a4e8c8-aac5-11e9-a2fc-000d3a38a36f,185,7.0,2048.66,2,5,5,25,cant_loose,"[ERKEK, AKTIFSPOR]"
1117,99d76c8a-2599-11eb-81e9-000d3a38a36f,116,3.0,262.46,3,2,1,32,about_to_sleep,"[COCUK, AKTIFSPOR]"
1118,99da404e-adf5-11e9-a2fc-000d3a38a36f,286,19.0,2116.0099999999998,1,5,5,15,cant_loose,[COCUK]
1119,99dc7024-abd1-11e9-a2fc-000d3a38a36f,314,7.0,837.04,1,5,4,15,cant_loose,[AKTIFCOCUK]
1120,99e5fb78-a0d5-11e9-a2fc-000d3a38a36f,86,3.0,393.90999999999997,3,2,2,32,about_to_sleep,"[ERKEK, COCUK]"
1121,99f79740-a696-11e9-a2fc-000d3a38a36f,295,8.0,864.65,1,5,4,15,cant_loose,"[AKTIFCOCUK, COCUK, KADIN]"
1122,9a0e8088-21b4-11ea-9618-000d3a38a36f,141,3.0,375.72,3,2,2,32,about_to_sleep,"[ERKEK, COCUK, KADIN]"
1123,9a0fe294-63b2-11ea-a6dc-000d3a38a36f,189,7.0,738.9100000000001,2,5,4,25,cant_loose,"[ERKEK, COCUK]"
1124,9a39b0be-aec3-11e9-a2fc-000d3a38a36f,197,7.0,826.21,2,5,4,25,cant_loose,[ERKEK]
1125,9a43a1fe-5419-11ea-b1db-000d3a38a36f,309,8.0,969.79,1,5,4,15,cant_loose,"[COCUK, KADIN]"
1126,9a5ac498-a9aa-11e9-a2fc-000d3a38a36f,284,7.0,1350.99,1,5,5,15,cant_loose,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
1127,9a5b8680-ae55-11e9-a2fc-000d3a38a36f,310,7.0,2188.3999999999996,1,5,5,15,cant_loose,"[AKTIFCOCUK, COCUK, AKTIFSPOR]"
1128,9a8fbf9c-a7af-11e9-a2fc-000d3a38a36f,364,7.0,793.72,1,5,4,15,cant_loose,"[AKTIFCOCUK, KADIN]"
1129,9ab306e0-9dc9-11e9-9897-000d3a38a36f,208,10.0,1144.6399999999999,2,5,5,25,cant_loose,[AKTIFCOCUK]
1130,9add590a-a7f0-11e9-a2fc-000d3a38a36f,343,9.0,1247.02,1,5,5,15,cant_loose,"[ERKEK, KADIN]"
1131,9af01fd2-ac54-11e9-a2fc-000d3a38a36f,110,3.0,293.96999999999997,3,2,1,32,about_to_sleep,[ERKEK]
1132,9afdb674-2bdd-11eb-b280-000d3a38a36f,97,2.0,344.98,3,1,2,31,about_to_sleep,[ERKEK]
1133,9b01de90-5215-11ea-88d3-000d3a38a36f,122,2.0,446.96000000000004,3,1,2,31,about_to_sleep,[ERKEK]
1134,9b0af96e-a543-11e9-a2fc-000d3a38a36f,189,12.0,1818.88,2,5,5,25,cant_loose,[AKTIFCOCUK]
